Date,Open,High,Low,Close,Adj Close,Volume
2012-10-09,200.717010,201.472275,198.565964,198.843216,133.976212,3745098
2012-10-10,198.680695,199.072662,196.032501,196.768646,132.578384,4209627
2012-10-11,197.485657,198.154877,196.587006,196.711288,132.539734,3043860
2012-10-12,196.596558,198.814529,196.520081,198.661575,133.853806,2836752
2012-10-15,199.694077,200.191208,198.680695,199.741867,134.581696,3201701
2012-10-16,200.707458,201.720840,200.258133,201.720840,135.915085,5891177
2012-10-17,192.361374,194.464630,189.818359,191.806885,129.235275,13256899
2012-10-18,191.118546,191.338425,185.535370,186.386230,125.582878,9723511
2012-10-19,186.701721,187.456985,184.684509,184.856598,124.552361,6924834
2012-10-22,185.191208,186.118546,183.977051,185.850861,125.222206,4605015
2012-10-23,185.019119,185.468445,182.543015,182.839386,123.193169,4631060
2012-10-24,183.977051,184.789673,182.179733,182.332703,122.851776,3909948
2012-10-25,182.992355,183.977051,182.323135,183.173996,123.418648,3399082
2012-10-26,183.068832,185.344162,183.049713,184.770554,124.494392,4190799
2012-10-31,186.233276,187.772461,185.114716,185.975143,125.305977,6330706
2012-11-01,186.118546,189.187378,185.994263,188.479919,126.993668,3931705
2012-11-02,188.843216,189.292542,184.789673,184.923523,124.597427,4456065
2012-11-05,183.900574,186.395798,183.565964,185.602295,125.054817,2862065
2012-11-06,186.673035,188.097519,186.118546,186.491394,125.653839,3431926
2012-11-07,184.856598,185.162521,182.753342,182.753342,123.674095,4964525
2012-11-08,182.982788,183.374756,181.730408,181.739960,122.988342,3705141
2012-11-09,181.500961,183.212234,180.573608,181.300186,122.690720,3840494
2012-11-12,181.673035,182.380493,179.168259,180.927338,122.438408,3208500
2012-11-13,180.105164,182.485657,179.971313,180.038239,121.836708,3563408
2012-11-14,180.822174,180.946457,177.131927,177.351822,120.018738,4607002
2012-11-15,177.657745,178.967499,176.653915,177.676865,120.238678,3568638
2012-11-16,178.135757,179.311661,176.959854,178.718933,120.943909,4875197
2012-11-19,180.325043,182.017212,180.019119,181.978973,123.150070,3753989
2012-11-20,181.529633,181.749527,179.971313,180.879547,122.406059,3316029
2012-11-21,180.975143,182.495224,180.640533,181.921600,123.111214,5428322
2012-11-23,182.600388,184.980881,182.409180,184.980881,125.181534,4055970
2012-11-26,183.986618,184.866150,183.336517,184.397705,124.786888,5449974
2012-11-27,183.632889,184.560226,182.600388,182.820267,123.719376,3442281
2012-11-28,182.581268,183.594650,180.946457,183.537292,124.204605,3769366
2012-11-29,184.273422,184.416824,181.835571,183.107071,123.913521,4265483
2012-11-30,183.317398,183.556412,181.166351,181.711288,122.968925,5163474
2012-12-03,182.370941,182.887192,180.076477,181.147232,122.587158,3503682
2012-12-04,181.367111,182.361374,180.707458,181.032501,122.509537,4174272
2012-12-05,180.697891,181.128113,178.718933,180.353729,122.050209,4395397
2012-12-06,180.850861,181.816437,180.124283,181.357559,122.729538,3364564
2012-12-07,181.778198,183.747604,181.749527,183.508606,124.185173,4279500
2012-12-10,183.718933,185.028687,183.221802,184.149139,124.618683,3596671
2012-12-11,184.684509,186.233276,184.655838,185.659653,125.640846,4334624
2012-12-12,186.042068,186.185471,183.996170,184.464630,124.832199,4437027
2012-12-13,183.728485,184.560226,182.954117,183.546844,124.211067,3789867
2012-12-14,183.260040,184.894836,182.848953,183.326965,124.062263,4002937
2012-12-17,183.326965,185.382416,183.326965,185.105164,125.265633,3966850
2012-12-18,185.325043,187.304016,185.315491,187.084137,126.604874,4315691
2012-12-19,186.864243,187.810699,186.424469,186.500961,126.210197,4466943
2012-12-20,185.917786,186.376678,184.665390,186.204590,126.009651,4376987
2012-12-21,184.608032,185.946457,183.145309,184.913956,125.136246,8603664
2012-12-24,184.560226,185.305923,183.575531,183.938812,124.476311,1706235
2012-12-26,183.757172,185.019119,182.552582,183.508606,124.185173,2904219
2012-12-27,183.107071,184.780121,182.313583,184.235184,124.676926,4150110
2012-12-28,182.705551,183.766724,181.481842,181.481842,122.813667,3699284
2012-12-31,180.908218,183.250473,180.535370,183.126190,123.926437,4900405
2013-01-02,185.554489,187.715103,185.277252,187.715103,127.031837,4428869
2013-01-03,187.065002,187.657745,185.889099,186.682602,126.333176,3812356
2013-01-04,185.650101,185.908218,184.302109,185.458893,125.505013,3535689
2013-01-07,184.894836,185.258133,183.881454,184.646271,124.955124,2993966
2013-01-08,184.435944,184.799240,183.173996,184.388138,124.780411,3166137
2013-01-09,184.971313,184.980881,183.221802,183.862335,124.424583,3359752
2013-01-10,184.177826,184.474182,182.868073,184.397705,124.786888,3774073
2013-01-11,185.611862,186.424469,184.416824,185.898666,125.802643,4058898
2013-01-14,184.340347,184.780121,183.317398,184.149139,124.618683,4364121
2013-01-15,182.896744,184.254303,182.017212,184.034424,124.541031,4364017
2013-01-16,183.556412,184.684509,182.934998,184.120453,124.599258,3099193
2013-01-17,185.325043,185.908218,184.741867,185.133850,125.285088,4060154
2013-01-18,185.497131,186.424469,185.277252,185.917786,125.815552,4769342
2013-01-22,185.812622,187.456985,185.478012,187.456985,126.857155,7502226
2013-01-23,194.550674,199.407272,194.416824,195.717010,132.446991,13106903
2013-01-24,194.942642,196.042068,194.149139,195.430206,132.252914,4651771
2013-01-25,195.458893,196.156784,195.152969,195.956024,132.608704,3513409
2013-01-28,195.841293,197.151047,195.305923,195.917786,132.582855,2953590
2013-01-29,195.353729,196.682602,194.684509,194.933075,131.916428,3783487
2013-01-30,194.732315,195.869980,194.254303,194.569794,131.670639,3136326
2013-01-31,194.378586,195.478012,194.034424,194.139572,131.379517,3233604
2013-02-01,195.650101,196.319305,194.875717,196.156784,132.744614,3525752
2013-02-04,195.210327,196.003830,194.617584,194.827911,131.845306,3335485
2013-02-05,195.325043,195.745697,193.604202,193.871887,131.198318,3804197
2013-02-06,191.577438,192.437866,190.783936,192.179733,130.600571,3790913
2013-02-07,191.797318,192.074570,189.942642,190.956024,129.769028,3218228
2013-02-08,191.175903,193.202682,190.898666,192.810699,131.029373,3026392
2013-02-11,192.141495,193.068832,190.965576,191.357559,130.041870,3080156
2013-02-12,191.214142,191.912048,190.267685,191.242828,129.963913,2575043
2013-02-13,191.826004,192.112808,190.793503,191.290634,129.996384,2269611
2013-02-14,190.946457,191.510513,190.497131,190.869980,129.710556,3445733
2013-02-15,191.185471,192.399612,191.032501,192.141495,130.574615,3794679
2013-02-19,191.778198,193.011475,191.414917,191.510513,130.145798,3136222
2013-02-20,191.797318,192.848953,190.114716,190.544937,129.489624,3886308
2013-02-21,189.894836,190.315491,189.397705,189.608032,128.852921,4103353
2013-02-22,190.468445,192.246658,190.095596,192.246658,130.646088,3250863
2013-02-25,192.801147,193.585083,188.824097,188.824097,128.320175,4021661
2013-02-26,189.894836,191.108994,189.139572,190.382416,129.379181,3547614
2013-02-27,190.143402,193.833649,189.866150,193.432129,131.451675,4377615
2013-02-28,193.288712,194.187378,191.959854,191.998093,130.477127,4904903
2013-03-01,191.826004,194.015289,190.592728,193.986618,131.828522,3460482
2013-03-04,193.680695,196.166351,193.642441,196.166351,133.309814,3863296
2013-03-05,196.806885,198.565964,196.644363,197.447418,134.180405,3982959
2013-03-06,197.925430,199.321228,197.571701,199.216064,135.382324,3760161
2013-03-07,199.130020,200.382416,199.082214,200.210327,136.058014,4063082
2013-03-08,200.621414,201.472275,200.219879,201.128113,136.681717,3870723
2013-03-11,200.803055,200.956024,199.847031,200.841293,136.486771,3189986
2013-03-12,200.191208,201.462708,199.894836,201.290634,136.792175,3756814
2013-03-13,200.956024,203.021027,200.544937,202.734222,137.773163,3510271
2013-03-14,202.820267,206.367111,202.820267,206.309753,140.203003,5758753
2013-03-15,205.908218,206.405350,204.024857,205.468445,139.631302,8295094
2013-03-18,203.537292,205.066925,203.288712,203.833649,138.520340,3144276
2013-03-19,204.713196,205.659653,202.514343,204.053543,138.669739,3345736
2013-03-20,205.315491,206.328873,204.875717,205.602295,139.722260,3157874
2013-03-21,203.594650,203.632889,200.869980,202.925430,137.903152,6098598
2013-03-22,202.877625,203.795410,202.313583,202.753342,137.786194,3170949
2013-03-25,203.193115,203.451248,200.812622,201.472275,136.915634,3391655
2013-03-26,202.456985,203.154877,202.198853,203.021027,137.968063,2406114
2013-03-27,201.682602,202.829834,200.860428,201.615677,137.013031,3371676
2013-03-28,200.602295,204.053543,200.516251,203.919693,138.578796,3922395
2013-04-01,203.441681,204.110901,201.959854,203.040146,137.981094,2243147
2013-04-02,203.556412,205.267685,202.265778,204.933075,139.267471,3260173
2013-04-03,204.894836,205.439774,203.279160,203.307846,138.162979,3272725
2013-04-04,203.412994,203.565964,200.803055,202.017212,137.285873,3880137
2013-04-05,199.904404,200.611862,197.265778,200.200760,136.051544,4338808
2013-04-08,199.875717,200.114716,198.212234,200.114716,135.993027,2459355
2013-04-09,200.344162,200.764816,199.435944,200.019119,135.928085,2695856
2013-04-10,202.543015,203.164429,201.214142,202.676865,137.734177,3686313
2013-04-11,202.198853,203.718933,201.577438,203.556412,138.331909,3823758
2013-04-12,201.520081,202.189301,200.554489,202.084137,137.331360,3311008
2013-04-15,201.185471,202.380493,200.057358,200.057358,135.954010,4412133
2013-04-16,201.567871,202.676865,200.000000,202.676865,137.734177,2991037
2013-04-17,201.271515,201.806885,200.286804,200.449326,136.220444,3420211
2013-04-18,200.869980,201.003830,197.084137,198.040146,134.583206,6801092
2013-04-19,187.131927,187.858505,181.414917,181.644363,123.440987,19713962
2013-04-22,182.743790,182.963669,179.426392,179.569794,122.031227,10298288
2013-04-23,180.946457,184.082214,180.315491,183.183563,124.487038,6585721
2013-04-24,183.709366,184.034424,182.686417,183.279160,124.551949,3863819
2013-04-25,184.216064,186.587006,183.862335,185.420654,126.007271,4864841
2013-04-26,185.621414,186.147232,184.751434,185.764816,126.241188,3650854
2013-04-29,186.214142,190.898666,186.089859,190.391968,129.385666,6205290
2013-04-30,190.372849,193.680695,188.671127,193.632889,131.588165,7886735
2013-05-01,192.992355,193.279160,190.439774,190.850861,129.697525,5124459
2013-05-02,191.319305,193.527725,190.965576,193.489487,131.490677,4126575
2013-05-03,194.971313,196.290634,194.789673,195.516251,132.868011,4699364
2013-05-06,194.827911,195.019119,192.657745,193.862335,131.744080,5048519
2013-05-07,193.891006,194.770554,192.782028,194.674957,132.296341,3609746
2013-05-08,194.015289,195.841293,193.604202,195.812622,133.693130,3767378
2013-05-09,195.688339,195.984711,193.804977,194.302109,132.661804,3705246
2013-05-10,194.426392,195.535370,193.900574,195.478012,133.464706,3430043
2013-05-13,195.200760,195.478012,193.326965,193.565964,132.159256,3816226
2013-05-14,193.202682,194.713196,193.193115,194.273422,132.642212,3869886
2013-05-15,193.355637,194.722748,193.154877,194.378586,132.714035,4213393
2013-05-16,195.028687,197.504776,195.028687,195.688339,133.608292,4714322
2013-05-17,196.223709,200.286804,195.975143,199.273422,136.056046,5966489
2013-05-20,198.871887,199.952194,198.298279,198.470367,135.507751,3780767
2013-05-21,198.126190,200.267685,197.896744,199.474182,136.193130,3120113
2013-05-22,199.330780,200.908218,197.055450,197.887192,135.109528,5425393
2013-05-23,196.443588,199.435944,196.108994,197.093689,134.567841,5417339
2013-05-24,195.688339,197.351822,195.430206,196.673035,134.280624,3447407
2013-05-28,198.317398,199.416824,198.049713,198.642441,135.625244,4196029
2013-05-29,197.151047,199.254303,196.978973,198.776291,135.716629,3597612
2013-05-30,197.868073,201.711288,197.868073,200.152969,136.656555,4602086
2013-05-31,199.416824,202.657745,198.871887,198.871887,135.781906,5176654
2013-06-03,199.091782,200.812622,198.212234,199.761002,136.388916,3474812
2013-06-04,199.426392,199.808792,196.061188,197.122375,134.587402,3763822
2013-06-05,196.137665,197.217972,193.499039,193.824097,132.335449,4409308
2013-06-06,194.072662,195.219879,192.609940,194.837479,133.027359,3848652
2013-06-07,195.841293,197.275330,195.133850,197.275330,134.691833,3089256
2013-06-10,197.868073,197.877625,195.889099,196.003830,133.823715,2774306
2013-06-11,194.235184,196.892929,193.604202,195.009567,133.144836,2943862
2013-06-12,195.592728,196.204590,191.692154,192.351822,131.330261,3566651
2013-06-13,192.170166,195.411087,191.529633,194.808792,133.007767,3032877
2013-06-14,195.000000,195.736145,192.934998,193.307846,131.982971,2933507
2013-06-17,194.493301,196.147232,193.642441,194.110901,132.531296,3368015
2013-06-18,194.091782,197.026764,193.948380,195.860428,133.725815,3428579
2013-06-19,195.449326,196.013382,193.049713,193.059280,131.813248,2977021
2013-06-20,191.845123,192.829834,188.604202,188.671127,128.817215,4722481
2013-06-21,189.770554,189.789673,185.028687,186.864243,127.583542,9324881
2013-06-24,185.458893,186.338425,182.925430,185.028687,126.330338,4556585
2013-06-25,186.720840,186.988525,184.655838,186.405350,127.270279,4023125
2013-06-26,187.351822,187.600388,185.946457,186.290634,127.191879,3472929
2013-06-27,187.428299,188.240921,186.701721,187.045883,127.707581,3675853
2013-06-28,183.298279,184.187378,180.124283,182.705551,124.744179,10518367
2013-07-01,183.699814,185.277252,182.715103,182.868073,124.855171,4646750
2013-07-02,182.390060,184.732315,181.892929,183.078400,124.998726,3825954
2013-07-03,182.581268,185.678772,182.131927,184.751434,126.140991,1958740
2013-07-05,185.936905,186.577438,183.891006,186.357559,127.237625,2516048
2013-07-08,186.998093,187.170166,186.051620,186.405350,127.270279,3083085
2013-07-09,183.441681,184.321228,182.390060,182.887192,124.868187,5443593
2013-07-10,183.087952,184.923523,182.858505,183.795410,125.488266,4071032
2013-07-11,185.258133,185.573608,184.139572,184.321228,125.847275,4369665
2013-07-12,184.579346,185.181641,183.164429,183.623322,125.370758,4701456
2013-07-15,183.957932,186.319305,183.250473,185.468445,126.630562,5935736
2013-07-16,185.506699,186.022949,184.206497,185.325043,126.532623,3917584
2013-07-17,186.156784,186.319305,184.541107,185.994263,126.989578,7184346
2013-07-18,189.550674,192.103256,187.370941,189.282990,129.235001,8779496
2013-07-19,189.206497,189.282990,184.741867,185.028687,126.330338,7319490
2013-07-22,184.894836,187.179733,184.780121,185.554489,126.689339,3554308
2013-07-23,185.669220,187.791580,185.564056,186.405350,127.270279,2995535
2013-07-24,187.332703,188.623322,187.246658,187.963669,128.334244,3093963
2013-07-25,187.667297,189.130020,187.055450,188.546844,128.732346,3152958
2013-07-26,187.944550,188.690247,186.424469,188.671127,128.817215,2599415
2013-07-29,188.173996,188.518158,186.931168,187.581268,128.073120,2210930
2013-07-30,188.326965,189.130020,187.198853,187.390060,127.942551,2785707
2013-07-31,185.936905,188.250473,185.936905,186.462708,127.309395,3985260
2013-08-01,188.001907,188.499039,186.816437,187.198853,127.812012,3010074
2013-08-02,186.902481,186.902481,184.722748,186.577438,127.387733,4052204
2013-08-05,186.577438,187.265778,185.803055,186.902481,127.609650,2605481
2013-08-06,183.804977,184.043976,181.902481,182.590820,124.665817,6211671
2013-08-07,181.261948,181.577438,179.780121,180.267685,123.694962,4081178
2013-08-08,181.118546,181.520081,178.575531,179.665390,123.281685,4756790
2013-08-09,179.732315,180.841293,178.776291,179.560226,123.209526,3399082
2013-08-12,178.747604,181.223709,178.671127,180.774384,124.042610,3165719
2013-08-13,181.204590,181.634796,179.311661,180.133850,123.603119,3705873
2013-08-14,180.286804,180.621414,179.063095,179.282990,123.019257,3025346
2013-08-15,178.040146,178.776291,177.294449,177.619507,121.877831,3862250
2013-08-16,177.380493,178.260040,177.189301,177.189301,121.582664,3584014
2013-08-19,177.151047,178.298279,175.889099,176.128113,120.854485,3398349
2013-08-20,176.261948,177.466537,175.114716,176.443588,121.070930,3261219
2013-08-21,176.548752,178.365204,176.175903,176.730408,121.267776,3714346
2013-08-22,177.485657,178.059280,176.147232,177.045883,121.484200,2462598
2013-08-23,177.189301,177.571701,176.453156,177.265778,121.635132,2398164
2013-08-26,177.122375,178.776291,176.558319,176.615677,121.189049,2270238
2013-08-27,175.554489,176.386230,174.541107,174.703629,119.877037,3337472
2013-08-28,174.646271,175.401535,173.135757,174.149139,119.496559,4162243
2013-08-29,173.957932,175.621414,173.460800,174.608032,119.811417,3118021
2013-08-30,174.713196,174.942642,173.527725,174.254303,119.568718,2856626
2013-09-03,175.554489,176.214142,174.483749,175.869980,120.677353,3647611
2013-09-04,175.506699,176.089859,174.292542,175.076477,120.132843,2717403
2013-09-05,175.286804,176.864243,175.019119,176.051620,120.801971,2999510
2013-09-06,176.529633,176.854691,174.617584,174.980881,120.067276,3037061
2013-09-09,175.602295,177.332703,175.248566,176.845123,121.346527,3155991
2013-09-10,178.967499,179.397705,178.173996,178.393875,122.409187,3294482
2013-09-11,178.613770,182.476105,178.604202,182.313583,125.098755,5191193
2013-09-12,182.562134,182.906311,181.500961,182.342255,125.118431,3509121
2013-09-13,182.801147,184.608032,182.600388,183.718933,126.063072,3881078
2013-09-16,185.181641,186.242828,184.139572,184.655838,126.705986,4081910
2013-09-17,184.913956,185.611862,183.393875,183.709366,126.056503,3065721
2013-09-18,184.130020,186.319305,183.556412,185.869980,127.539116,4018523
2013-09-19,185.640533,186.319305,184.722748,184.885284,126.863449,3324293
2013-09-20,185.430206,185.879547,181.663483,181.663483,124.652679,8918091
2013-09-23,181.701721,183.948380,181.003830,182.590820,125.289017,3494477
2013-09-24,182.533463,183.135757,181.319305,181.615677,124.619881,3227224
2013-09-25,181.778198,182.237091,180.210327,181.137665,124.291916,2776607
2013-09-26,181.739960,183.326965,181.128113,181.854691,124.783920,2189906
2013-09-27,180.564056,180.630981,178.250473,178.699814,122.619133,4085153
2013-09-30,177.399612,178.527725,176.233276,177.036331,121.477684,4161197
2013-10-01,177.189301,178.441681,176.529633,178.183563,122.264832,2804535
2013-10-02,177.380493,178.116638,176.300186,176.826004,121.333321,3783487
2013-10-03,176.577438,176.826004,174.952194,175.774384,120.611755,3359543
2013-10-04,176.070740,176.988525,175.506699,176.003830,120.769196,2995326
2013-10-07,173.852768,175.248566,173.852768,174.005737,119.398140,4148854
2013-10-08,173.891006,173.986618,170.850861,170.860428,117.239929,5834902
2013-10-09,171.481842,173.680695,171.223709,173.346085,118.945526,4626981
2013-10-10,175.114716,176.644363,174.340347,176.644363,121.208748,3827209
2013-10-11,177.103256,178.040146,176.022949,177.973236,122.120583,3381300
2013-10-14,177.256210,178.766724,176.309753,178.747604,122.651894,2785603
2013-10-15,177.571701,177.762909,176.118546,176.539200,121.136574,3519895
2013-10-16,177.265778,178.518158,176.854691,178.518158,122.494453,7027028
2013-10-17,166.195023,169.216064,164.980881,167.141495,114.688110,23397869
2013-10-18,167.112808,167.304016,165.630981,166.137665,113.999298,11033208
2013-10-21,166.749527,167.065002,165.038239,165.258133,113.395798,7425240
2013-10-22,165.726578,167.848953,165.344162,167.275330,114.779945,7298256
2013-10-23,167.390060,168.250473,166.730408,168.040146,115.304741,5658232
2013-10-24,168.671127,170.066925,168.499039,169.980881,116.636383,5787832
2013-10-25,170.583176,171.223709,168.508606,169.072662,116.013206,5065569
2013-10-28,169.254303,170.066925,168.451248,169.550674,116.341240,3883484
2013-10-29,169.808792,174.302109,169.694077,174.110901,119.470337,9314212
2013-10-30,173.699814,174.168259,171.950287,172.227539,118.178024,5516290
2013-10-31,171.749527,173.680695,171.166351,171.328873,117.561409,4516733
2013-11-01,171.902481,172.409180,171.013382,171.347992,117.574516,3812147
2013-11-04,171.988525,172.848953,171.453156,172.342255,118.256737,3643532
2013-11-05,171.644363,171.892929,169.894836,170.028687,116.669220,6377253
2013-11-06,170.086044,171.845123,169.961761,171.309753,118.179482,4770492
2013-11-07,171.701721,173.412994,171.701721,172.084137,118.713737,5459597
2013-11-08,170.965576,172.160614,169.550674,172.074570,118.707130,6563650
2013-11-11,172.265778,175.325043,172.122375,174.837479,120.613167,5462526
2013-11-12,174.502869,175.956024,174.244736,175.019119,120.738434,4454391
2013-11-13,174.254303,175.478012,173.604202,175.478012,121.055054,4920802
2013-11-14,172.543015,175.143402,171.759079,174.196945,120.171280,6612289
2013-11-15,174.359467,175.219879,173.193115,175.133850,120.817581,5414201
2013-11-18,175.449326,176.854691,175.210327,176.357559,121.661781,5590765
2013-11-19,176.510513,178.011475,176.051620,177.103256,122.176186,4787542
2013-11-20,177.074570,178.049713,176.529633,177.045883,122.136635,3813507
2013-11-21,177.380493,177.581268,175.344162,176.032501,121.437531,4664637
2013-11-22,175.430206,176.854691,172.007645,173.326965,119.571106,7960269
2013-11-25,172.323135,172.801147,170.000000,171.070740,118.014618,7491347
2013-11-26,170.812622,171.070740,169.512421,169.512421,116.939629,6020776
2013-11-27,170.009567,172.256210,170.000000,171.099426,118.034409,4807939
2013-11-29,171.328873,172.810699,171.128113,171.778198,118.502686,3002543
2013-12-02,171.567871,171.692154,169.330780,169.674957,117.051712,4769760
2013-12-03,169.216064,170.391968,167.915863,168.336517,116.128387,6133744
2013-12-04,167.657745,169.694077,167.456985,168.011475,115.904182,5509700
2013-12-05,168.403442,169.082214,167.571701,168.336517,116.128387,4586605
2013-12-06,168.929260,170.172089,168.269592,169.856598,117.177040,4957831
2013-12-09,170.162521,170.315491,169.053543,169.655838,117.038536,3971244
2013-12-10,169.120453,169.856598,168.317398,169.330780,116.814308,4317679
2013-12-11,169.216064,169.942642,167.399612,167.495224,115.548073,4278558
2013-12-12,167.361374,168.068832,165.678772,165.745697,114.341118,5932494
2013-12-13,165.889099,166.711288,165.133850,165.200760,113.965141,4376882
2013-12-16,165.602295,170.506699,165.133850,170.028687,117.295784,7862782
2013-12-17,169.560226,169.684509,167.418732,168.030594,115.917381,5723607
2013-12-18,168.690247,170.879547,167.160614,170.841293,117.856323,5959794
2013-12-19,170.057358,172.600388,170.057358,172.294449,118.858833,6199642
2013-12-20,172.198853,173.996170,172.103256,172.103256,118.726944,8005561
2013-12-23,173.087952,174.885284,172.667297,174.216064,120.184494,4267575
2013-12-24,173.957932,175.430206,173.910141,175.162521,120.837402,1687826
2013-12-26,175.487579,177.399612,175.439774,177.198853,122.242157,3478682
2013-12-27,177.667297,178.298279,176.443588,176.940720,122.064102,3537154
2013-12-30,177.170166,178.489487,176.548752,178.212234,122.941299,3157456
2013-12-31,178.288712,179.531555,178.107071,179.321228,123.706306,3786206
2014-01-02,178.977051,179.158707,177.055450,177.370941,122.360870,4755639
2014-01-03,177.657745,179.110901,177.151047,178.432129,123.092949,4250107
2014-01-06,178.919693,179.120453,177.151047,177.820267,122.670860,4254919
2014-01-07,178.193115,181.978973,178.183563,181.367111,125.117630,6205186
2014-01-08,181.003830,181.089859,179.024857,179.703629,123.970161,4815470
2014-01-09,180.707458,181.166351,178.346085,179.139572,123.581001,4520080
2014-01-10,180.028687,180.277252,178.087952,179.024857,123.501816,4207430
2014-01-13,178.068832,178.728485,175.774384,176.061188,121.457329,6050796
2014-01-14,176.921600,178.231354,175.793503,177.743790,122.618088,4831683
2014-01-15,177.648178,180.353729,177.332703,179.483749,123.818420,5038059
2014-01-16,179.282990,180.678772,178.585083,180.458893,124.491127,4989734
2014-01-17,179.770554,182.418732,179.598465,181.730408,125.368294,7996252
2014-01-21,181.864243,182.017212,178.575531,180.143402,124.273521,11585810
2014-01-22,173.307846,175.430206,171.768646,174.235184,120.197678,14430721
2014-01-23,173.451248,175.640533,172.762909,174.694077,120.514206,7294699
2014-01-24,173.279160,174.770554,171.739960,171.739960,118.476295,7207568
2014-01-27,171.711288,171.749527,169.847031,170.076477,117.328728,5448196
2014-01-28,170.219879,170.602295,168.412994,169.072662,116.636215,5578632
2014-01-29,168.240921,170.678772,168.154877,168.642441,116.339432,5199561
2014-01-30,169.378586,170.038239,168.604202,169.560226,116.972595,5076970
2014-01-31,168.365204,170.019119,167.629059,168.910141,116.524124,5432296
2014-02-03,168.279160,168.279160,165.124283,165.296371,114.031143,7517393
2014-02-04,165.898666,166.108994,164.780121,165.238998,113.991539,4549891
2014-02-05,164.617584,167.275330,164.617584,166.577438,114.914879,4929066
2014-02-06,166.319305,167.160614,166.147232,166.988525,115.830002,4489641
2014-02-07,167.915863,169.751434,167.370941,169.455063,117.540916,4908773
2014-02-10,169.187378,169.837479,168.499039,169.349899,117.467979,3703258
2014-02-11,169.034424,172.456985,169.024857,171.797318,119.165550,4861076
2014-02-12,171.625244,173.279160,171.376678,172.313583,119.523682,4166218
2014-02-13,170.382416,174.340347,170.038239,173.843216,120.584755,4688172
2014-02-14,173.288712,176.319305,173.030594,175.611862,121.811508,4874255
2014-02-18,175.124283,175.908218,174.302109,175.133850,121.479935,4639219
2014-02-19,174.703629,177.485657,174.388138,174.904404,121.320816,4886389
2014-02-20,174.913956,176.730408,174.751434,176.156784,122.189529,5196737
2014-02-21,176.147232,177.543015,174.588913,174.751434,121.214699,5961468
2014-02-24,174.780121,177.017212,174.780121,175.382416,121.652351,4806684
2014-02-25,175.449326,176.481842,174.837479,175.172089,121.506454,4081806
2014-02-26,175.850861,177.131927,175.487579,175.965576,122.056885,3912772
2014-02-27,175.745697,177.772461,175.726578,177.122375,122.859268,4003879
2014-02-28,177.227539,177.934998,175.573608,177.026764,122.792961,4882623
2014-03-03,175.267685,176.520081,174.780121,176.156784,122.189529,4131805
2014-03-04,177.638626,178.929260,177.514343,178.240921,123.635132,4950718
2014-03-05,178.365204,179.684509,178.202682,178.910141,124.099327,3645519
2014-03-06,179.130020,180.105164,178.680695,179.388138,124.430908,3992896
2014-03-07,180.066925,180.611862,178.948380,179.426392,124.457405,4307219
2014-03-10,179.302109,180.086044,177.676865,178.193115,123.601952,4802395
2014-03-11,179.168259,180.162521,177.858505,178.546844,123.847305,4424057
2014-03-12,177.829834,179.206497,177.715103,178.030594,123.489250,5055318
2014-03-13,178.212234,178.776291,175.630981,175.812622,121.950760,5139207
2014-03-14,175.803055,176.185471,174.196945,174.196945,120.830109,5742854
2014-03-17,174.627151,178.154877,174.627151,177.638626,123.217361,5165253
2014-03-18,177.810699,179.636703,177.380493,178.594650,123.880493,4143520
2014-03-19,177.437866,178.489487,175.430206,176.587006,122.487923,4522799
2014-03-20,176.357559,179.980881,176.070740,179.636703,124.603333,5295480
2014-03-21,180.210327,180.401535,178.202682,178.460800,123.787651,13111819
2014-03-24,179.187378,181.108994,179.130020,179.971313,124.835426,6002471
2014-03-25,180.458893,186.806885,180.401535,186.462708,129.338104,11414684
2014-03-26,186.405350,187.026764,183.518158,184.149139,127.733307,7166878
2014-03-27,183.470367,184.196945,180.994263,181.481842,125.883179,7079014
2014-03-28,181.587006,184.149139,180.793503,182.074570,126.294289,5433342
2014-03-31,183.212234,185.248566,182.982788,184.024857,127.647095,8930016
2014-04-01,184.627151,186.548752,184.302109,185.946457,128.980011,5642229
2014-04-02,185.697891,185.946457,184.024857,185.038239,128.349991,5150609
2014-04-03,184.703629,184.875717,183.891006,184.216064,127.779747,4279291
2014-04-04,184.627151,185.439774,182.868073,183.336517,127.169617,6370035
2014-04-07,183.288712,186.720840,183.145309,185.965576,128.993256,7050563
2014-04-08,185.363297,185.630981,184.216064,184.789673,128.177612,5360750
2014-04-09,185.353729,188.336517,185.086044,187.992355,130.399124,5732185
2014-04-10,187.437866,190.449326,187.055450,187.074570,129.762543,8805123
2014-04-11,186.462708,188.336517,185.726578,186.606125,129.437576,5057410
2014-04-14,187.609940,189.521988,187.265778,189.072662,131.148468,5680931
2014-04-15,187.361374,188.728485,186.826004,188.355637,130.651062,5597460
2014-04-16,189.340347,189.971313,186.424469,187.762909,130.239960,8919556
2014-04-17,179.015289,182.313583,178.785858,181.653915,126.002480,11767082
2014-04-21,181.453156,184.330780,181.395798,183.814529,127.501251,5669006
2014-04-22,183.565964,184.512421,182.791580,183.699814,127.421661,4057016
2014-04-23,183.355637,183.948380,181.749527,183.298279,127.143105,4954274
2014-04-24,183.766724,183.766724,181.673035,181.854691,126.141754,4609827
2014-04-25,182.160614,182.284897,180.793503,181.290634,125.750565,4049066
2014-04-28,182.734222,185.458893,182.198853,184.646271,128.078140,5897662
